file_path,file_name,file_suffix,scene_index,scene_name,size_z,z_step_um,z_start_um,z_end_um,z_range_method,error
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSI_24hod_9_Multichannel Z-Stack_20251219_526_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,322.45217298419084,326.8021729841909,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSI_24hod_9_Multichannel Z-Stack_20251219_526_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_10_Multichannel Z-Stack_20251219_537_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,341.9540957089666,346.3040957089666,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_10_Multichannel Z-Stack_20251219_537_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_11_Multichannel Z-Stack_20251219_528_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",31,,325.29307819080753,329.79307819080753,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_11_Multichannel Z-Stack_20251219_528_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_2_Multichannel Z-Stack_20251219_529_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,326.9054141488128,331.10541414881277,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_2_Multichannel Z-Stack_20251219_529_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_3_Multichannel Z-Stack_20251219_530_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",25,,329.0924250747726,332.69242507477264,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_3_Multichannel Z-Stack_20251219_530_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_4_Multichannel Z-Stack_20251219_531_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,330.7047610327778,334.0047610327779,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_4_Multichannel Z-Stack_20251219_531_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_5_Multichannel Z-Stack_20251219_532_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,331.1502136360861,335.5002136360862,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_5_Multichannel Z-Stack_20251219_532_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_6_Multichannel Z-Stack_20251219_533_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",22,,333.54047183055616,336.6904718305561,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_6_Multichannel Z-Stack_20251219_533_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_7_Multichannel Z-Stack_20251219_534_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,333.8028077885613,338.0028077885613,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_7_Multichannel Z-Stack_20251219_534_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_8_Multichannel Z-Stack_20251219_535_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,338.1060489531832,342.30604895318316,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_8_Multichannel Z-Stack_20251219_535_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_9_Multichannel Z-Stack_20251219_536_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,340.55020142830983,344.90020142830986,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_2_PSIHARMIN_24hod_9_Multichannel Z-Stack_20251219_536_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_10_Multichannel Z-Stack_20251219_547_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,360.1008240249039,365.50082402490386,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_10_Multichannel Z-Stack_20251219_547_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_1_Multichannel Z-Stack_20251219_538_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",31,,344.3066898614417,348.8066898614417,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_1_Multichannel Z-Stack_20251219_538_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_2_Multichannel Z-Stack_20251219_539_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,345.95214246475,350.30214246475003,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_2_Multichannel Z-Stack_20251219_539_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_3_Multichannel Z-Stack_20251219_540_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,348.4060367454068,351.7060367454069,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_3_Multichannel Z-Stack_20251219_540_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_4_Multichannel Z-Stack_20251219_541_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",31,,349.708630897882,354.208630897882,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_4_Multichannel Z-Stack_20251219_541_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_5_Multichannel Z-Stack_20251219_542_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,352.20603064151874,356.40603064151867,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_5_Multichannel Z-Stack_20251219_542_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_6_Multichannel Z-Stack_20251219_543_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,353.6001831166453,359.0001831166453,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_6_Multichannel Z-Stack_20251219_543_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_7_Multichannel Z-Stack_20251219_544_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,356.0540773973021,360.4040773973021,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_7_Multichannel Z-Stack_20251219_544_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_8_Multichannel Z-Stack_20251219_545_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,358.50797167795884,361.80797167795885,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_8_Multichannel Z-Stack_20251219_545_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_9_Multichannel Z-Stack_20251219_546_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",21,,359.90667154977723,362.90667154977723,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSY_24hod_9_Multichannel Z-Stack_20251219_546_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_10_Multichannel Z-Stack_20251219_557_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,377.9520997375329,383.2020997375329,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_10_Multichannel Z-Stack_20251219_557_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_1_Multichannel Z-Stack_20251219_548_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,362.55471830556064,366.90471830556066,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_1_Multichannel Z-Stack_20251219_548_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_2_Multichannel Z-Stack_20251219_549_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,364.00731245803587,369.4073124580358,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_2_Multichannel Z-Stack_20251219_549_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_3_Multichannel Z-Stack_20251219_550_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,365.6527650613441,370.9027650613441,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_3_Multichannel Z-Stack_20251219_550_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_4_Multichannel Z-Stack_20251219_551_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",35,,367.2066593420008,372.30665934200084,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_4_Multichannel Z-Stack_20251219_551_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_5_Multichannel Z-Stack_20251219_552_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,369.5008118171276,374.90081181712753,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_5_Multichannel Z-Stack_20251219_552_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_6_Multichannel Z-Stack_20251219_553_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,371.95470609778425,376.3047060977843,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_6_Multichannel Z-Stack_20251219_553_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_7_Multichannel Z-Stack_20251219_554_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,373.45015870109256,377.8001587010926,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_7_Multichannel Z-Stack_20251219_554_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_8_Multichannel Z-Stack_20251219_555_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,374.85405298174936,379.20405298174944,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_8_Multichannel Z-Stack_20251219_555_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_9_Multichannel Z-Stack_20251219_556_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",43,,375.4066471342245,381.70664713422457,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_3_PSYHARMIN_24hod_9_Multichannel Z-Stack_20251219_556_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_10_Multichannel Z-Stack_20251219_567_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,398.6105169993286,401.9105169993286,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_10_Multichannel Z-Stack_20251219_567_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_1_Multichannel Z-Stack_20251219_558_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,380.4059940181896,384.60599401818956,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_1_Multichannel Z-Stack_20251219_558_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_2_Multichannel Z-Stack_20251219_559_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,381.80014649331633,387.2001464933163,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_2_Multichannel Z-Stack_20251219_559_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_3_Multichannel Z-Stack_20251219_560_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,384.254040773973,388.604040773973,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_3_Multichannel Z-Stack_20251219_560_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_4_Multichannel Z-Stack_20251219_561_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,385.8079350546298,390.0079350546298,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_4_Multichannel Z-Stack_20251219_561_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_5_Multichannel Z-Stack_20251219_562_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,387.153387657938,391.5033876579381,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_5_Multichannel Z-Stack_20251219_562_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_6_Multichannel Z-Stack_20251219_563_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",44,,388.65468168223157,395.10468168223156,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_6_Multichannel Z-Stack_20251219_563_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_7_Multichannel Z-Stack_20251219_564_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,392.25013428553984,396.60013428553987,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_7_Multichannel Z-Stack_20251219_564_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_8_Multichannel Z-Stack_20251219_565_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",38,,393.552728438015,399.102728438015,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_8_Multichannel Z-Stack_20251219_565_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_9_Multichannel Z-Stack_20251219_566_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,396.3066227186718,400.5066227186718,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSI_24hod_9_Multichannel Z-Stack_20251219_566_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_10_Multichannel Z-Stack_20251219_577_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,303.80219739974365,308.00219739974364,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_10_Multichannel Z-Stack_20251219_577_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_1_Multichannel Z-Stack_20251219_568_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,284.10741622413485,289.50741622413483,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_1_Multichannel Z-Stack_20251219_568_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_2_Multichannel Z-Stack_20251219_569_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,285.75286882744314,291.00286882744314,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_2_Multichannel Z-Stack_20251219_569_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_3_Multichannel Z-Stack_20251219_570_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",31,,289.00546297991826,293.50546297991826,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_3_Multichannel Z-Stack_20251219_570_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_4_Multichannel Z-Stack_20251219_571_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,290.60805713239336,296.00805713239333,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_4_Multichannel Z-Stack_20251219_571_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_5_Multichannel Z-Stack_20251219_572_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,293.1535097357016,297.5035097357017,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_5_Multichannel Z-Stack_20251219_572_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_6_Multichannel Z-Stack_20251219_573_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",43,,293.7061038881767,300.00610388817677,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_6_Multichannel Z-Stack_20251219_573_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_7_Multichannel Z-Stack_20251219_574_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,296.25155649148513,301.50155649148513,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_7_Multichannel Z-Stack_20251219_574_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_8_Multichannel Z-Stack_20251219_575_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,298.6041506439602,304.0041506439602,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_8_Multichannel Z-Stack_20251219_575_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_9_Multichannel Z-Stack_20251219_576_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",31,,301.2132393334554,305.7132393334554,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_4_NORPSIHARMIN_24hod_9_Multichannel Z-Stack_20251219_576_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_10_Multichannel Z-Stack_20251219_587_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",52,,328.55216077641467,336.2021607764146,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_10_Multichannel Z-Stack_20251219_587_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_1_Multichannel Z-Stack_20251219_578_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",45,,304.3015442837087,310.90154428370874,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_1_Multichannel Z-Stack_20251219_578_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_2_Multichannel Z-Stack_20251219_579_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,308.00413843618395,313.40413843618387,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_2_Multichannel Z-Stack_20251219_579_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_3_Multichannel Z-Stack_20251219_580_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",35,,309.70803271684053,314.8080327168406,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_3_Multichannel Z-Stack_20251219_580_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_4_Multichannel Z-Stack_20251219_581_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,311.95348532014884,316.3034853201489,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_4_Multichannel Z-Stack_20251219_581_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251219\_7_5_BAEO_24hod_5_Multichannel Z-Stack_20251219_582_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",38,,314.3547793444424,319.90477934444243,ome_plane_position_z,
